province_id,province_vi,region,region_id,year,D1,D2,D3,D4,D5,D6,D7,D8,total_papi,total_papi_6dim,total_official,n_dims,rank_year,tier
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2022,4.5832973,5.1310143,4.4151416,6.7576036,7.279565,8.271788,3.6535099,2.9327934,43.02471,36.438408,43.02471160888672,8,21,TB cao
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2022,4.3295116,4.6019926,4.240199,6.6346407,7.5809865,7.374769,4.626372,2.7613134,42.149784,34.7621,42.149784088134766,8,32,TB thấp
57,An Giang,Đồng bằng sông Cửu Long,6,2022,4.4517913,4.5968947,4.1583843,6.4259768,7.061863,7.6138015,4.1011534,2.5922713,41.002136,34.308712,41.00213623046875,8,44,TB thấp
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2022,3.7754788,4.7571344,4.2855372,6.41371,7.18604,7.1472673,3.8778782,2.5970407,40.040085,33.565166,40.04008865356445,8,53,Thấp nhất
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2022,3.711127,4.7551465,4.000822,6.537229,7.076689,7.1980834,4.07168,2.6239717,39.97475,33.279095,39.97474670410156,8,55,Thấp nhất
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2022,4.2705483,5.1033745,4.2285695,7.19922,7.2648206,7.2057047,4.3719363,2.9474306,42.591606,35.272236,42.59160614013672,8,28,TB cao
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2022,4.492063,5.0884023,4.358424,7.399803,7.4120903,7.2743773,3.8119652,3.0187807,42.855904,36.025158,42.85590744018555,8,24,TB cao
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2022,5.0389547,5.7437673,4.516954,7.507535,7.473914,7.8689575,3.6757824,3.0855556,44.911423,38.150085,44.91142272949219,8,6,Cao nhất
63,Cà Mau,Đồng bằng sông Cửu Long,6,2022,4.177804,5.1472244,4.463717,6.953528,7.336828,7.2511735,3.474865,3.0694475,41.874588,35.330276,41.87458801269531,8,35,TB thấp
1,Hà Giang,Trung du và miền núi phía Bắc,1,2023,5.2831035,5.8120155,4.3853955,7.175055,7.3943176,7.1703944,3.961332,3.0663135,44.24793,37.22028,44.247928619384766,8,11,Cao nhất
2,Cao Bằng,Trung du và miền núi phía Bắc,1,2023,4.772978,4.9857354,4.321948,6.7453885,6.829255,7.4800878,3.6803412,2.839415,41.65515,35.13539,41.655147552490234,8,38,TB thấp
3,Bắc Kạn,Trung du và miền núi phía Bắc,1,2023,5.4483914,5.395842,4.197441,6.853708,7.252222,7.127891,3.814151,3.2586586,43.348305,36.275494,43.348304748535156,8,22,TB cao
4,Tuyên Quang,Trung du và miền núi phía Bắc,1,2023,4.968036,5.0237484,4.2455707,6.862946,7.065988,6.9124975,3.4101057,3.0050542,41.49395,35.07879,41.49394607543945,8,41,TB thấp
5,Lào Cai,Trung du và miền núi phía Bắc,1,2023,5.0013266,5.357228,4.2257648,6.38056,7.4678626,7.1670485,3.3743117,3.1334,42.107502,35.599792,42.10750198364258,8,33,TB thấp
6,Yên Bái,Trung du và miền núi phía Bắc,1,2023,4.7347713,5.1595874,4.335552,6.761425,7.198877,7.5826855,3.6238854,3.093978,42.49076,35.7729,42.490760803222656,8,28,TB cao
7,Thái Nguyên,Trung du và miền núi phía Bắc,1,2023,5.908105,5.8433123,4.3561597,7.204516,7.441992,8.002206,3.3439436,3.6872897,45.78752,38.75629,45.78752517700195,8,2,Cao nhất
8,Lạng Sơn,Trung du và miền núi phía Bắc,1,2023,5.309153,5.2937016,4.3401346,7.098976,7.287996,7.353683,3.5704277,3.223696,43.477768,36.683643,43.47776794433594,8,21,TB cao
9,Bắc Giang,Trung du và miền núi phía Bắc,1,2023,5.578665,5.687014,4.3875313,7.151454,7.3000817,7.4285564,3.304558,3.482508,44.320366,37.533302,44.320369720458984,8,10,Cao nhất
10,Phú Thọ,Trung du và miền núi phía Bắc,1,2023,5.3255424,5.310772,4.3579335,6.892512,7.272312,7.2369967,3.2217422,3.3778977,42.99571,36.39607,42.99570846557617,8,24,TB cao
11,Điện Biên,Trung du và miền núi phía Bắc,1,2023,4.69644,5.25142,4.4287567,6.6270914,7.1950865,6.933379,3.94715,2.9411068,42.02043,35.132175,42.02043151855469,8,34,TB thấp
12,Lai Châu,Trung du và miền núi phía Bắc,1,2023,4.966353,5.465606,4.513112,6.4825573,7.394699,7.720145,3.80655,3.2732332,43.622253,36.542473,43.622257232666016,8,18,TB cao
13,Sơn La,Trung du và miền núi phía Bắc,1,2023,4.891806,5.103419,4.328184,6.6087685,7.3132105,7.5906363,3.4310763,3.1294549,42.396557,35.836025,42.39655685424805,8,30,TB cao
14,Hòa Bình,Trung du và miền núi phía Bắc,1,2023,5.157654,5.12742,4.4621224,7.2309337,7.346247,7.1872296,3.8857036,3.1519668,43.54928,36.51161,43.549278259277344,8,20,TB cao
15,Hà Nội,Đồng bằng sông Hồng,2,2023,5.427534,5.6707473,4.2759995,6.734771,7.161109,7.8485813,2.868811,3.9727511,43.960304,37.118744,43.960304260253906,8,15,Cao nhất
16,Vĩnh Phúc,Đồng bằng sông Hồng,2,2023,5.3734293,5.2836924,4.4806414,6.668851,7.310266,8.030711,3.1321452,3.672875,43.95261,37.14759,43.95261001586914,8,16,TB cao
17,Bắc Ninh,Đồng bằng sông Hồng,2,2023,5.5334077,5.8234396,4.5466685,7.1588416,7.2747283,8.256774,3.3818424,3.7290077,45.704712,38.59386,45.7047119140625,8,3,Cao nhất
18,Quảng Ninh,Đồng bằng sông Hồng,2,2023,,,,,,,,,,,,0,,
19,Hải Dương,Đồng bằng sông Hồng,2,2023,4.944452,5.0397635,3.8955116,6.996689,6.779338,7.4841886,3.2102149,3.4033468,41.7535,35.139942,41.753501892089844,8,37,TB thấp
20,Hải Phòng,Đồng bằng sông Hồng,2,2023,4.9757323,5.1072617,4.1538672,6.326693,6.9351,7.991139,3.235594,3.3889256,42.11431,35.489796,42.11431121826172,8,32,TB thấp
21,Hưng Yên,Đồng bằng sông Hồng,2,2023,5.4553075,5.495992,4.4015245,7.056963,7.559496,7.6117377,3.4276247,3.2195573,44.228203,37.58102,44.22820281982422,8,12,Cao nhất
22,Thái Bình,Đồng bằng sông Hồng,2,2023,5.3641486,5.67262,4.524134,6.2522883,7.0966916,8.11823,3.2459693,3.4843757,43.758457,37.02811,43.75845718383789,8,17,TB cao
23,Hà Nam,Đồng bằng sông Hồng,2,2023,5.067975,5.0235314,4.211197,6.6085215,7.4571953,7.0903435,3.0683782,3.0309415,41.558083,35.458763,41.558082580566406,8,40,TB thấp
24,Nam Định,Đồng bằng sông Hồng,2,2023,5.4362884,5.2143435,4.263244,6.5661044,7.1895485,7.858502,3.319796,3.3303945,43.178223,36.52803,43.17822265625,8,23,TB cao
25,Ninh Bình,Đồng bằng sông Hồng,2,2023,5.4982405,5.399543,4.364309,6.3938966,7.5157523,8.292518,3.2933571,3.314508,44.07212,37.46426,44.07212448120117,8,14,Cao nhất
26,Thanh Hóa,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.7694554,5.491532,4.297277,6.9686456,7.1906767,7.765154,3.6915414,3.0299373,44.204216,37.482742,44.204219818115234,8,13,Cao nhất
27,Nghệ An,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.0855556,5.288951,4.3177094,6.6789317,7.0760584,7.7857924,3.6344204,2.9798741,42.84729,36.232998,42.847293853759766,8,25,TB cao
28,Hà Tĩnh,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.7635245,5.749053,4.5042276,7.053561,7.5357776,7.707887,3.660783,3.4543343,45.429146,38.31403,45.42914962768555,8,7,Cao nhất
29,Quảng Bình,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.32774,5.2465677,4.4084473,6.2325954,6.8269653,7.095862,3.289363,3.172273,41.599815,35.13818,41.59981155395508,8,39,TB thấp
30,Quảng Trị,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.0971417,5.007578,4.2810173,7.1661506,7.104251,7.2981505,3.5462043,3.2699578,42.77045,35.95429,42.770450592041016,8,26,TB cao
31,Thừa Thiên Huế,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.3434596,5.835605,4.3688297,7.5740404,7.341803,8.304116,3.9691415,3.3045437,46.041542,38.767853,46.04153823852539,8,1,Cao nhất
32,Đà Nẵng,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,4.930391,4.958741,4.344962,6.628942,7.2374086,7.813169,3.145997,3.6071653,42.666775,35.913612,42.666778564453125,8,27,TB cao
33,Quảng Nam,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,4.802994,4.5627093,3.8586652,6.5457554,6.9009805,7.6957097,3.309311,2.919867,40.595993,34.366814,40.59599304199219,8,48,Thấp nhất
34,Quảng Ngãi,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,4.707195,4.9118366,4.059223,5.856346,7.262654,7.428116,3.3853452,2.8783693,40.489082,34.225372,40.48908615112305,8,49,Thấp nhất
35,Bình Định,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,4.558098,5.456316,4.2454042,7.4530244,7.2300596,7.7623396,3.578523,3.2880588,43.571823,36.705242,43.57182312011719,8,19,TB cao
36,Phú Yên,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,4.3750863,4.64153,4.002036,6.8087316,6.679344,7.7044296,3.514556,2.6944628,40.420177,34.21116,40.4201774597168,8,50,Thấp nhất
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,4.89791,5.876099,4.3180737,7.373419,7.177011,8.07899,3.7424128,3.4780214,44.941936,37.721504,44.94193649291992,8,8,Cao nhất
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.3349166,5.5838413,4.423919,7.3609405,7.5598664,8.228642,3.903231,3.1100247,45.505383,38.492126,45.5053825378418,8,6,Cao nhất
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2023,5.1864576,4.996615,4.21657,6.7600207,7.2866406,7.641315,3.382014,3.0043945,42.47403,36.08762,42.474029541015625,8,29,TB cao
40,Kon Tum,Tây Nguyên,4,2023,4.90297,4.710326,4.0864635,6.2617373,6.874089,7.2820964,3.152571,2.6910424,39.961296,34.117683,39.96129608154297,8,56,Thấp nhất
41,Gia Lai,Tây Nguyên,4,2023,4.747166,4.849364,4.1497836,6.4905925,6.922712,7.384182,3.0374417,2.736616,40.317856,34.5438,40.31785583496094,8,51,Thấp nhất
42,Đắk Lắk,Tây Nguyên,4,2023,4.756168,5.308916,4.2090755,6.617339,7.2269416,7.542155,3.2489028,3.4170322,42.32653,35.660595,42.32653045654297,8,31,TB thấp
43,Đắk Nông,Tây Nguyên,4,2023,4.651164,4.3092985,4.059861,5.958867,7.0976624,6.8387265,3.145667,2.9098558,38.971104,32.91558,38.97110366821289,8,61,Thấp nhất
44,Lâm Đồng,Tây Nguyên,4,2023,4.987863,4.70177,4.3124404,6.192936,7.0736885,7.417147,2.9912117,3.2273695,40.904427,34.685844,40.90442657470703,8,45,TB thấp
45,Bình Phước,Đông Nam Bộ,5,2023,4.5280075,4.563145,4.187951,6.109691,7.029775,7.323791,2.9948351,3.2154038,39.9526,33.74236,39.952598571777344,8,57,Thấp nhất
46,Tây Ninh,Đông Nam Bộ,5,2023,3.9292457,4.377041,4.0105777,6.8288226,7.195917,6.7685795,3.1993608,2.926809,39.236355,33.110184,39.23635482788086,8,60,Thấp nhất
47,Bình Dương,Đông Nam Bộ,5,2023,,,,,,,,,,,,0,,
48,Đồng Nai,Đông Nam Bộ,5,2023,4.3364444,4.5910053,4.137621,6.483962,7.0263276,6.998645,2.9915345,3.3458247,39.911366,33.574005,39.9113655090332,8,58,Thấp nhất
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2023,4.6407,5.643014,4.2696433,7.218091,7.45147,8.162597,3.5327637,3.6563299,44.574608,37.385517,44.574607849121094,8,9,Cao nhất
50,Hồ Chí Minh,Đông Nam Bộ,5,2023,4.6058683,5.1528387,4.304179,6.6334968,7.0510015,7.533808,2.9641578,3.5300076,41.77536,35.281193,41.775360107421875,8,36,TB thấp
51,Long An,Đồng bằng sông Cửu Long,6,2023,4.5727468,4.803759,3.866072,6.708814,7.2252145,6.7584524,3.4039075,3.4939864,40.832954,33.93506,40.83295440673828,8,46,Thấp nhất
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2023,3.6879377,4.5152416,3.93648,6.6372466,7.2812862,7.1419377,3.7932997,2.6972015,39.690628,33.20013,39.69063186645508,8,59,Thấp nhất
53,Bến Tre,Đồng bằng sông Cửu Long,6,2023,4.6710014,4.591871,3.8072898,6.7834144,7.133745,7.1582966,3.5043495,2.5628426,40.21281,34.14562,40.21281051635742,8,52,Thấp nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2023,3.9348295,4.4062433,4.008718,6.623692,7.340366,7.8110676,3.4604123,2.557996,40.143326,34.124916,40.14332580566406,8,54,Thấp nhất
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2023,4.178352,4.701129,3.9900882,6.379632,6.990277,7.8558707,3.801,2.9267356,40.823082,34.09535,40.82308578491211,8,47,Thấp nhất
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2023,3.9249887,4.6666894,4.0032063,6.957834,7.309756,7.2534885,4.289521,2.9171453,41.32263,34.115963,41.322628021240234,8,42,TB thấp
57,An Giang,Đồng bằng sông Cửu Long,6,2023,4.338145,4.5846477,4.060783,6.886094,7.0037813,8.047103,3.9688172,2.9560812,41.84545,34.920555,41.84545135498047,8,35,TB thấp
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2023,3.9487467,4.8033347,4.2508283,6.889316,7.143142,7.167074,3.7897606,2.9970279,40.98923,34.202442,40.98923110961914,8,44,TB thấp
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2023,3.8642483,4.752471,4.089053,6.42318,7.0732355,6.8072295,3.9595187,3.2055023,40.17444,33.009415,40.1744384765625,8,53,Thấp nhất
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2023,4.3387637,4.4484596,3.9288194,7.000959,7.12142,7.137569,4.170802,2.9223995,41.069195,33.97599,41.069190979003906,8,43,TB thấp
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2023,4.9587636,5.484426,4.493371,8.146994,7.436023,7.8980975,4.0346875,3.1672497,45.619614,38.417675,45.61961364746094,8,4,Cao nhất
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2023,5.021307,5.501846,4.65724,7.65854,7.639762,7.6163564,3.9442482,3.5391126,45.57841,38.09505,45.57841110229492,8,5,Cao nhất
63,Cà Mau,Đồng bằng sông Cửu Long,6,2023,3.8049018,4.4119153,4.0718517,6.8577533,7.1273575,6.901631,3.794394,3.1356382,40.105446,33.17541,40.10544204711914,8,55,Thấp nhất
1,Hà Giang,Trung du và miền núi phía Bắc,1,2024,5.214725,5.4806714,4.2750516,7.140234,7.2269773,7.0763383,4.0407176,3.27419,43.728905,36.413998,43.728904724121094,8,30,TB cao
2,Cao Bằng,Trung du và miền núi phía Bắc,1,2024,4.6403184,5.127021,4.2116694,6.223402,6.8141904,7.5840797,3.7891693,2.942627,41.332478,34.60068,41.33247756958008,8,51,Thấp nhất
3,Bắc Kạn,Trung du và miền núi phía Bắc,1,2024,5.3297963,5.4973283,4.312432,7.0796676,7.3666415,7.2207327,3.6826825,3.6069496,44.09623,36.8066,44.096229553222656,8,22,TB cao
4,Tuyên Quang,Trung du và miền núi phía Bắc,1,2024,5.1531653,5.167506,4.2898808,6.753948,7.0842004,7.2934084,3.425579,3.3790896,42.546776,35.742107,42.54677963256836,8,44,TB thấp
5,Lào Cai,Trung du và miền núi phía Bắc,1,2024,4.9317636,5.212203,4.2200937,6.6010923,6.8470683,7.1964912,3.4037914,3.336397,41.7489,35.008713,41.7489013671875,8,48,Thấp nhất
6,Yên Bái,Trung du và miền núi phía Bắc,1,2024,4.816692,5.0589905,4.1547194,6.8476167,7.075794,7.175598,3.53984,3.269802,41.939056,35.12941,41.93905258178711,8,46,Thấp nhất
7,Thái Nguyên,Trung du và miền núi phía Bắc,1,2024,5.8346086,6.062947,4.59851,7.1730223,7.3952203,7.943897,3.3537536,3.9866931,46.348648,39.0082,46.34865188598633,8,4,Cao nhất
8,Lạng Sơn,Trung du và miền núi phía Bắc,1,2024,5.525624,5.6443086,4.403242,7.133356,7.4854727,7.861848,3.6075735,3.342198,45.003624,38.053852,45.003623962402344,8,12,Cao nhất
9,Bắc Giang,Trung du và miền núi phía Bắc,1,2024,5.954645,5.385976,4.3864303,7.1372805,7.23427,7.857663,3.1915727,3.5375683,44.685406,37.956264,44.68540573120117,8,16,TB cao
10,Phú Thọ,Trung du và miền núi phía Bắc,1,2024,5.2344713,5.7730985,4.327082,7.1479335,7.2606554,7.78133,3.3377035,3.5522285,44.414505,37.52457,44.41450119018555,8,18,TB cao
11,Điện Biên,Trung du và miền núi phía Bắc,1,2024,4.6315355,4.99096,4.2216644,6.615695,7.1933217,6.742524,3.8923364,3.0877905,41.375828,34.3957,41.37582778930664,8,50,Thấp nhất
12,Lai Châu,Trung du và miền núi phía Bắc,1,2024,5.2362795,5.431123,4.2190323,6.6353073,7.131219,7.7216988,3.6816375,3.4232705,43.47957,36.37466,43.47956848144531,8,31,TB thấp
13,Sơn La,Trung du và miền núi phía Bắc,1,2024,5.204468,5.361041,4.4622808,7.062807,7.1389866,7.4601016,3.8144147,3.3834512,43.88755,36.689686,43.887550354003906,8,25,TB cao
14,Hòa Bình,Trung du và miền núi phía Bắc,1,2024,5.230725,5.332258,4.2637906,6.9433165,6.969212,7.384555,4.04861,3.3053226,43.47779,36.123856,43.47779083251953,8,32,TB thấp
15,Hà Nội,Đồng bằng sông Hồng,2,2024,5.3922696,5.711352,4.362601,6.698252,7.123151,7.568981,2.8725736,4.0455356,43.774715,36.856606,43.774715423583984,8,29,TB cao
16,Vĩnh Phúc,Đồng bằng sông Hồng,2,2024,,,,,,,,,,,,0,,
17,Bắc Ninh,Đồng bằng sông Hồng,2,2024,5.6018467,5.4774365,4.3570437,6.877239,7.5354843,8.400966,3.4306636,3.8049881,45.48567,38.250015,45.48566818237305,8,8,Cao nhất
18,Quảng Ninh,Đồng bằng sông Hồng,2,2024,5.8739314,5.8307924,4.3448133,7.9890556,7.3876486,8.41984,4.0331697,3.941986,47.821236,39.846085,47.82123565673828,8,1,Cao nhất
19,Hải Dương,Đồng bằng sông Hồng,2,2024,5.3658714,5.011752,4.31925,6.564701,7.0850835,7.5111213,3.1709604,3.5660443,42.594784,35.857777,42.594783782958984,8,43,TB thấp
20,Hải Phòng,Đồng bằng sông Hồng,2,2024,5.2277036,5.330075,4.12777,6.483808,7.0873923,7.5885,3.3130493,3.5453527,42.70365,35.84525,42.703651428222656,8,42,TB thấp
21,Hưng Yên,Đồng bằng sông Hồng,2,2024,5.4520383,5.5162215,4.3691444,7.195939,7.3096976,7.5498447,3.584682,3.4266748,44.404243,37.392887,44.40424346923828,8,19,TB cao
22,Thái Bình,Đồng bằng sông Hồng,2,2024,5.1838202,5.63231,4.6101375,7.047174,7.254276,8.133447,3.464666,3.4120815,44.73791,37.861164,44.737911224365234,8,15,Cao nhất
23,Hà Nam,Đồng bằng sông Hồng,2,2024,5.6991305,5.260747,4.4114165,6.9043627,7.2147126,7.1566815,3.3098805,3.425803,43.382736,36.647053,43.38273620605469,8,34,TB thấp
24,Nam Định,Đồng bằng sông Hồng,2,2024,5.614821,5.4210725,4.2580404,6.928052,7.3345613,7.84111,3.5677288,3.3921232,44.35751,37.397655,44.35750961303711,8,20,TB cao
25,Ninh Bình,Đồng bằng sông Hồng,2,2024,5.4310226,5.525877,4.339327,6.8789997,7.3090806,7.4313684,3.6945283,3.3418083,43.95201,36.915676,43.95201110839844,8,24,TB cao
26,Thanh Hóa,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.6885676,5.465582,4.4848266,7.2913423,7.246796,7.4674497,3.9399061,3.2862813,44.87075,37.644566,44.870750427246094,8,13,Cao nhất
27,Nghệ An,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.318382,5.2588186,4.282999,6.899292,7.1586857,7.2775764,3.7921565,3.0819771,43.069885,36.195755,43.069889068603516,8,37,TB thấp
28,Hà Tĩnh,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.841213,5.955794,4.5642695,7.1892715,7.3588543,7.511996,3.7232423,3.4084456,45.553085,38.4214,45.55308532714844,8,6,Cao nhất
29,Quảng Bình,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.4784436,5.570678,4.4923954,6.734325,6.620259,7.908047,3.4936247,3.507027,43.804802,36.80415,43.80480194091797,8,28,TB cao
30,Quảng Trị,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.4809937,5.646862,4.3143196,7.3490567,7.2824354,7.4545712,3.6911612,3.5278687,44.74727,37.528236,44.74726867675781,8,14,Cao nhất
31,Thừa Thiên Huế,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.389178,5.505286,4.3029323,7.224679,7.185607,8.137438,4.0384774,3.311449,45.095047,37.745125,45.09504699707031,8,11,Cao nhất
32,Đà Nẵng,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,4.7903976,5.017689,4.3863173,6.617632,7.3898067,8.164029,3.090879,3.7553146,43.212063,36.36587,43.212066650390625,8,35,TB thấp
33,Quảng Nam,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,4.3570433,4.8638635,3.9765358,6.731966,6.6984262,7.7961454,3.677966,2.9025128,41.00446,34.42398,41.004459381103516,8,55,Thấp nhất
34,Quảng Ngãi,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,4.7686677,5.4296136,4.389741,7.002513,7.118406,7.610022,3.7340803,3.0160394,43.069084,36.318962,43.06908416748047,8,38,TB thấp
35,Bình Định,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,4.5344944,5.5700946,4.117841,7.1864,6.9361544,7.9399056,3.7726169,3.4105778,43.468086,36.284893,43.46808624267578,8,33,TB thấp
36,Phú Yên,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,4.303528,4.6866717,4.130749,7.111042,6.7556114,7.263657,3.5282295,2.888946,40.668434,34.25126,40.668434143066406,8,56,Thấp nhất
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,4.3452415,5.4215875,4.3180633,7.205019,7.1181617,8.1182995,3.7911613,3.488822,43.80636,36.526375,43.80635452270508,8,27,TB cao
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.06169,5.5555634,4.477515,7.5495224,7.511939,8.157281,3.9285278,3.4902482,45.732285,38.31351,45.7322883605957,8,5,Cao nhất
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2024,5.6322875,6.2309666,4.3517547,7.7144156,7.5443993,8.171577,3.8221931,3.6590524,47.126648,39.6454,47.12664794921875,8,3,Cao nhất
40,Kon Tum,Tây Nguyên,4,2024,4.536165,4.568783,3.890919,6.3550253,7.2452383,7.4358487,3.2878282,2.9884539,40.30826,34.03198,40.30826187133789,8,60,Thấp nhất
41,Gia Lai,Tây Nguyên,4,2024,4.80707,5.0022407,4.177762,6.6482377,6.903173,7.3899393,3.506393,2.8510842,41.2859,34.928425,41.2859001159668,8,52,Thấp nhất
42,Đắk Lắk,Tây Nguyên,4,2024,4.7686486,5.259129,4.3294578,7.009812,7.428984,7.260577,3.4043024,3.5493166,43.010227,36.056606,43.01022720336914,8,39,TB thấp
43,Đắk Nông,Tây Nguyên,4,2024,4.595878,4.7127914,4.233318,6.3219485,7.063444,7.028904,3.3129044,3.2681937,40.537384,33.956284,40.537384033203125,8,58,Thấp nhất
44,Lâm Đồng,Tây Nguyên,4,2024,4.743623,4.6665163,4.365794,6.1505036,6.917418,7.6079836,3.1923068,3.3737845,41.01793,34.45184,41.01792907714844,8,54,Thấp nhất
45,Bình Phước,Đông Nam Bộ,5,2024,4.5305033,4.8436036,4.296006,6.578101,7.1242805,7.381527,3.3161113,3.5592976,41.629433,34.75402,41.629432678222656,8,49,Thấp nhất
46,Tây Ninh,Đông Nam Bộ,5,2024,5.3659606,6.1258197,4.4819713,8.203923,7.5406976,7.8218713,3.9277575,3.8772442,47.345245,39.54024,47.345245361328125,8,2,Cao nhất
47,Bình Dương,Đông Nam Bộ,5,2024,4.8678775,5.8828783,4.256371,7.640022,7.4048953,7.7558355,3.5233104,4.059956,45.391144,37.80788,45.391143798828125,8,9,Cao nhất
48,Đồng Nai,Đông Nam Bộ,5,2024,4.5591216,4.9210234,4.269532,6.7135344,7.1346927,7.4769363,3.219376,3.5302398,41.824455,35.07484,41.82445526123047,8,47,Thấp nhất
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2024,4.6065764,5.502339,4.36369,7.6227803,7.544918,8.323375,3.823252,3.745167,45.532097,37.963676,45.53209686279297,8,7,Cao nhất
50,Hồ Chí Minh,Đông Nam Bộ,5,2024,4.8062167,5.1966023,4.1746407,6.954373,6.9252443,7.812324,3.169226,3.7745416,42.813168,35.8694,42.813167572021484,8,41,TB thấp
51,Long An,Đồng bằng sông Cửu Long,6,2024,4.7067814,5.0847707,4.2596855,7.044085,7.2244797,6.6919546,3.6199572,3.6613698,42.293083,35.011757,42.29308319091797,8,45,TB thấp
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2024,,,,,,,,,,,,0,,
53,Bến Tre,Đồng bằng sông Cửu Long,6,2024,4.3346887,4.791142,4.306832,6.836029,7.2034903,7.0315037,3.7125912,3.0332735,41.24955,34.503685,41.249549865722656,8,53,Thấp nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2024,4.107318,4.849989,4.1558266,6.904301,6.9165635,7.3605876,3.580072,2.7416408,40.616295,34.294586,40.61629867553711,8,57,Thấp nhất
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2024,4.391294,5.030283,3.952871,7.1191974,7.2897534,8.019111,4.2195387,3.1739,43.195946,35.80251,43.19594955444336,8,36,TB thấp
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2024,4.5901046,5.2069983,4.408047,7.2803764,7.559963,7.3096857,4.4122086,3.0683272,43.835712,36.355175,43.83571243286133,8,26,TB cao
57,An Giang,Đồng bằng sông Cửu Long,6,2024,4.2719364,5.1564136,3.9967048,7.560951,7.1891427,7.49595,4.2939696,2.9266162,42.891685,35.6711,42.891685485839844,8,40,TB thấp
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2024,4.1186,4.415021,3.8997576,6.086704,7.261682,7.686404,3.4604347,2.9835837,39.912186,33.46817,39.91218566894531,8,61,Thấp nhất
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2024,3.6055303,4.4497905,3.9863043,6.822668,7.136381,7.185236,3.8751736,3.3815794,40.44266,33.18591,40.442665100097656,8,59,Thấp nhất
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2024,4.420416,5.105808,4.2974772,7.41103,7.592769,7.5125403,4.32151,3.34506,44.00661,36.340042,44.00661087036133,8,23,TB cao
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2024,4.9695096,5.5659294,4.189925,7.828555,7.4154515,8.156106,3.8965037,3.164438,45.186417,38.125477,45.18642044067383,8,10,Cao nhất
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2024,4.601687,5.3069553,4.396918,7.5723104,7.3383965,7.5032496,3.9329298,3.4479368,44.100384,36.719513,44.10038375854492,8,21,TB cao
63,Cà Mau,Đồng bằng sông Cửu Long,6,2024,4.650405,5.5249796,4.5870423,7.591258,7.4576635,7.5006666,3.7668543,3.4427905,44.52166,37.312016,44.52165985107422,8,17,TB cao
